ref_pos_x,ref_pos_y,height,anchor_id,range
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6616809762734901
8.0,1.3,0.7,4,1.490266582077898
8.0,1.3,0.7,4,-0.01923097778745486
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.0075419446902005305
8.0,1.3,0.7,4,-0.8886537453047465
8.0,1.3,0.7,4,0.5640358021776208
8.0,1.3,0.7,4,-0.6424449421816494
8.0,1.3,0.7,4,0.9653719253263962
8.0,1.3,0.7,4,-0.610130578271729
8.0,1.3,0.7,4,-2.8765370444820832
8.0,1.3,0.7,4,0.307334320637751
8.0,1.3,0.7,4,-0.39032679978128826
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6984508594754804
8.0,1.3,0.7,4,0.9042383090049553
8.0,1.3,0.7,4,0.13484208406371945
8.0,1.3,0.7,4,0.9561268200233588
8.0,1.3,0.7,4,-0.4617880619354011
8.0,1.3,0.7,4,-0.8672153225321741
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6105044192137754
8.0,1.3,0.7,4,0.3499375331219543
8.0,1.3,0.7,4,-0.26669918664254677
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.6423266828136267
8.0,1.3,0.7,4,0.7726649838062176
8.0,1.3,0.7,4,-0.7193604104339633
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.41325563276412147
8.0,1.3,0.7,4,0.7294669082180665
8.0,1.3,0.7,4,22.651466323441653
8.0,1.3,0.7,4,-0.487183945817943
8.0,1.3,0.7,4,0.9427917537853707
8.0,1.3,0.7,4,-0.6316595797090354
8.0,1.3,0.7,4,0.4988311836123476
8.0,1.3,0.7,4,0.7192095071793494
8.0,1.3,0.7,4,-0.17294839715865873
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.17298614308383886
8.0,1.3,0.7,4,0.5407636998267629
8.0,1.3,0.7,4,0.7285202697917352
8.0,1.3,0.7,4,0.3142680791316126
8.0,1.3,0.7,4,-0.6753576835529778
8.0,1.3,0.7,4,-1.598684803354545
8.0,1.3,0.7,4,0.6798119094851494
8.0,1.3,0.7,4,0.3720896387176662
8.0,1.3,0.7,4,-0.1315131569155561
8.0,1.3,0.7,4,0.0976882431076822
8.0,1.3,0.7,4,-0.2920623890489411
8.0,1.3,0.7,4,0.013650418491792493
8.0,1.3,0.7,4,0.8365777932971596
8.0,1.3,0.7,4,-0.42693830246547027
8.0,1.3,0.7,4,0.6211793800235368
8.0,1.3,0.7,4,0.8560734646052817
8.0,1.3,0.7,4,-0.054291348615927326
8.0,1.3,0.7,4,0.042494302156764974
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.3655282509646192
8.0,1.3,0.7,4,1.0012080605921119
8.0,1.3,0.7,4,-0.1820609531452222
8.0,1.3,0.7,4,-0.49967097244384817
8.0,1.3,0.7,4,-0.1399828875755782
8.0,1.3,0.7,4,-0.7594667279150444
8.0,1.3,0.7,4,1.0714411667074177
8.0,1.3,0.7,4,0.13584067485206663
8.0,1.3,0.7,4,-0.617467032837351
8.0,1.3,0.7,4,6.527303617575936
8.0,1.3,0.7,4,-1.216593234135214
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.28737954973557134
8.0,1.3,0.7,4,-0.28952318985885306
8.0,1.3,0.7,4,-0.22432660712228092
8.0,1.3,0.7,4,0.27428072780012247
8.0,1.3,0.7,4,-2.1356859988784356
8.0,1.3,0.7,4,0.6201734409526622
8.0,1.3,0.7,4,0.28906701141177926
8.0,1.3,0.7,4,-0.10200011129490694
8.0,1.3,0.7,4,-0.5832066626950096
8.0,1.3,0.7,4,0.6552844909434095
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.36541605717614534
8.0,1.3,0.7,4,0.36788504599988414
8.0,1.3,0.7,4,-0.44237168033670127
8.0,1.3,0.7,4,-0.2667437861840476
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.15618841269174055
8.0,1.3,0.7,4,0.34579326729502124
8.0,1.3,0.7,4,0.18448015464987222
8.0,1.3,0.7,4,-0.4284033058929664
8.0,1.3,0.7,4,0.7370667205535169
8.0,1.3,0.7,4,-0.18666732842304246
8.0,1.3,0.7,4,0.30789010245470205
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.028178361242992445
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.44333287649722575
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.048948936187779
8.0,1.3,0.7,4,-0.2420051613459302
8.0,1.3,0.7,4,-0.8659651504394157
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.9750656927218886
8.0,1.3,0.7,4,1.1217864456425675
8.0,1.3,0.7,4,-0.8110760467425546
8.0,1.3,0.7,4,-0.6591318958144958
8.0,1.3,0.7,4,-0.17336213598844807
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.43559762240916555
8.0,1.3,0.7,4,0.3072223244774772
8.0,1.3,0.7,4,-0.8122625735027231
8.0,1.3,0.7,4,0.24570628430859376
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.45666514597221486
8.0,1.3,0.7,4,-0.30026210375868434
8.0,1.3,0.7,4,-0.2813046742050851
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.2773966486176773
8.0,1.3,0.7,4,-0.30657808886125437
8.0,1.3,0.7,4,-0.32358933990059136
8.0,1.3,0.7,4,0.46524466536195774
8.0,1.3,0.7,4,-0.3418127771798174
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5811830874682906
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.7761912274686429
8.0,1.3,0.7,4,2.094850650829456
8.0,1.3,0.7,4,0.3025926078652512
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.14902132733457574
8.0,1.3,0.7,4,0.41372085136246906
8.0,1.3,0.7,4,-0.14993479228076279
8.0,1.3,0.7,4,-0.5415907835931293
8.0,1.3,0.7,4,0.18334903915156975
8.0,1.3,0.7,4,-0.6595184595447989
8.0,1.3,0.7,4,0.8061116439893565
8.0,1.3,0.7,4,-0.3921406659670952
8.0,1.3,0.7,4,0.05613512337291926
8.0,1.3,0.7,4,-0.22938306779095718
8.0,1.3,0.7,4,1.0728217472891508
8.0,1.3,0.7,4,0.7093833143696049
8.0,1.3,0.7,4,0.058250144690539685
8.0,1.3,0.7,4,0.43966306726970483
8.0,1.3,0.7,4,-0.12824629885416616
8.0,1.3,0.7,4,-0.6572192947889075
8.0,1.3,0.7,4,0.60911447427815
8.0,1.3,0.7,4,-0.508716648310716
8.0,1.3,0.7,4,-0.08033725611147347
8.0,1.3,0.7,4,0.28116409182366553
8.0,1.3,0.7,4,0.40453980315741767
8.0,1.3,0.7,4,0.9303319302486601
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6106085625615627
8.0,1.3,0.7,4,1.3223737512112326
8.0,1.3,0.7,4,0.29264102992860774
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.2432283566469513
8.0,1.3,0.7,4,0.21785217786815814
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.0321462803399797
8.0,1.3,0.7,4,0.39934163697516833
8.0,1.3,0.7,4,0.5497255008990978
8.0,1.3,0.7,4,0.5742316157280927
8.0,1.3,0.7,4,-0.9938653792269978
8.0,1.3,0.7,4,0.5506370794476814
8.0,1.3,0.7,4,0.01908963676732789
8.0,1.3,0.7,4,-0.137968076130762
8.0,1.3,0.7,4,0.5530135569360617
8.0,1.3,0.7,4,0.7569276733629122
8.0,1.3,0.7,4,0.5183887737174677
8.0,1.3,0.7,4,0.1953536045705544
8.0,1.3,0.7,4,0.35323784338984865
8.0,1.3,0.7,4,0.32650948752251097
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,15.845341090624437
8.0,1.3,0.7,4,0.4803514406639344
8.0,1.3,0.7,4,0.4647698509075813
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.7626748170373707
8.0,1.3,0.7,4,-0.7394827230012329
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.0795442323529088
8.0,1.3,0.7,4,-0.34768543310984423
8.0,1.3,0.7,4,-0.6279036409743455
8.0,1.3,0.7,4,0.24825595830225833
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.02006240820103322
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.34241964820802373
8.0,1.3,0.7,4,-0.3543722242738543
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.34115969065755625
8.0,1.3,0.7,4,0.18944253401177047
8.0,1.3,0.7,4,-0.016298652092053167
8.0,1.3,0.7,4,-0.6057000526319429
8.0,1.3,0.7,4,-0.20741110456205192
8.0,1.3,0.7,4,0.6781716767167278
8.0,1.3,0.7,4,1.0319224419053077
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6598375379888406
8.0,1.3,0.7,4,-0.8509472608384678
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.4147177880742019
8.0,1.3,0.7,4,0.26808849478412444
8.0,1.3,0.7,4,-0.12567294213391023
8.0,1.3,0.7,4,-0.41299507176216554
8.0,1.3,0.7,4,1.3722649822782529
8.0,1.3,0.7,4,15.746581107366445
8.0,1.3,0.7,4,-0.10662278968316397
8.0,1.3,0.7,4,0.09140342043557936
8.0,1.3,0.7,4,-0.330977559373669
8.0,1.3,0.7,4,8.759105815690454
8.0,1.3,0.7,4,0.5347664224119928
8.0,1.3,0.7,4,0.0279424999953779
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,1.377772825506975
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.7437254049085285
8.0,1.3,0.7,4,-0.192961536258613
8.0,1.3,0.7,4,-1.2343426970426439
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.35849591047985196
8.0,1.3,0.7,4,0.39185602075924564
8.0,1.3,0.7,4,12.069058628665676
8.0,1.3,0.7,4,-0.5971366183945808
8.0,1.3,0.7,4,-0.039440729993202694
8.0,1.3,0.7,4,0.43461746606592033
8.0,1.3,0.7,4,-0.5833043094695523
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.4281785224347425
8.0,1.3,0.7,4,0.00085527438982691
8.0,1.3,0.7,4,-0.6651664693734247
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,17.906916152918015
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.31586235334602986
8.0,1.3,0.7,4,0.7158265387237313
8.0,1.3,0.7,4,0.565840103324315
8.0,1.3,0.7,4,0.026142612798198073
8.0,1.3,0.7,4,1.3649537994300056
8.0,1.3,0.7,4,0.6161411584292926
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,18.278035342873657
8.0,1.3,0.7,4,-0.010160184616872847
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.23007426165797895
8.0,1.3,0.7,4,0.7781574003628569
8.0,1.3,0.7,4,19.717491346690878
8.0,1.3,0.7,4,-0.02847328691287121
8.0,1.3,0.7,4,-1.230978170460319
8.0,1.3,0.7,4,-0.30996561489534713
8.0,1.3,0.7,4,0.02838003729224159
8.0,1.3,0.7,4,0.480955203733588
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.865583154964078
8.0,1.3,0.7,4,1.228619254781096
8.0,1.3,0.7,4,0.23439872643707016
8.0,1.3,0.7,4,0.010359302161684347
8.0,1.3,0.7,4,-0.12970238963168246
8.0,1.3,0.7,4,-0.07125592757462229
8.0,1.3,0.7,4,0.4786061647670756
8.0,1.3,0.7,4,-0.6560154292272617
8.0,1.3,0.7,4,0.8655683754967036
8.0,1.3,0.7,4,0.054727498899993954
8.0,1.3,0.7,4,0.7040343598465606
8.0,1.3,0.7,4,-0.554874150206758
8.0,1.3,0.7,4,20.68267853244235
8.0,1.3,0.7,4,0.7246365730338047
8.0,1.3,0.7,4,5.974723339108711
8.0,1.3,0.7,4,0.8540632672725907
8.0,1.3,0.7,4,-0.46998710042739766
8.0,1.3,0.7,4,-0.014131168273116224
8.0,1.3,0.7,4,-0.26250697597682926
8.0,1.3,0.7,4,-0.9417107219379108
8.0,1.3,0.7,4,0.33608508331790343
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.21673424278091957
8.0,1.3,0.7,4,0.5532436076788478
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.06737755937359857
8.0,1.3,0.7,4,0.43736697586914897
8.0,1.3,0.7,4,0.3951190817509298
8.0,1.3,0.7,4,-0.7985787528892994
8.0,1.3,0.7,4,-1.1146985908949274
8.0,1.3,0.7,4,-0.19487509089123378
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,18.09808861660255
8.0,1.3,0.7,4,0.3123932887117755
8.0,1.3,0.7,4,-0.05064530387736532
8.0,1.3,0.7,4,0.17322112578133186
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,1.015935473729498
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.9923265519732549
8.0,1.3,0.7,4,-0.4110542272252333
8.0,1.3,0.7,4,-0.6567923970573979
8.0,1.3,0.7,4,-0.3283025836557716
8.0,1.3,0.7,4,-0.13061554607648773
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.24365447045364785
8.0,1.3,0.7,4,1.1918046099149695
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5707487268091773
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.17469129148635343
8.0,1.3,0.7,4,-0.6508377914257695
8.0,1.3,0.7,4,-0.4781073921897505
8.0,1.3,0.7,4,23.019871003593853
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.8861102173388273
8.0,1.3,0.7,4,-0.61248577015221
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6450933479102687
8.0,1.3,0.7,4,12.334247989641575
8.0,1.3,0.7,4,-0.7036266673309646
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.7410854312792345
8.0,1.3,0.7,4,-1.7103882934114374
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.6068082945209667
8.0,1.3,0.7,4,0.6124723397126086
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5207910628703818
8.0,1.3,0.7,4,0.9631446092695173
8.0,1.3,0.7,4,-0.2164799105294941
8.0,1.3,0.7,4,1.0283395765386176
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.4153178713954526
8.0,1.3,0.7,4,-0.40794095982407175
8.0,1.3,0.7,4,0.2944740125260674
8.0,1.3,0.7,4,10.47008638034458
8.0,1.3,0.7,4,-0.4571563814994608
8.0,1.3,0.7,4,4.6771758967781585
8.0,1.3,0.7,4,0.234971154042805
8.0,1.3,0.7,4,0.5665272948584228
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5219495599188795
8.0,1.3,0.7,4,22.15183400609397
8.0,1.3,0.7,4,0.524984506754147
8.0,1.3,0.7,4,-0.6981183678464795
8.0,1.3,0.7,4,5.380723264836367
8.0,1.3,0.7,4,8.96646441167563
8.0,1.3,0.7,4,-1.5008139559745697
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.1352489392359093
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.8375870524547455
8.0,1.3,0.7,4,-0.5914809507428593
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.6309756113057619
8.0,1.3,0.7,4,-0.9382361529003509
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.09374371461120479
8.0,1.3,0.7,4,0.416076584308807
8.0,1.3,0.7,4,-0.046843258888385364
8.0,1.3,0.7,4,0.9347371742228772
8.0,1.3,0.7,4,-0.40824691624434273
8.0,1.3,0.7,4,1.0353517987216403
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.4491179161916623
8.0,1.3,0.7,4,9.942848566606536
8.0,1.3,0.7,4,-0.26924327425981964
8.0,1.3,0.7,4,-0.02377812396417678
8.0,1.3,0.7,4,0.93354206767098
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.34343790062981316
8.0,1.3,0.7,4,1.112363567444116
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5040980511463102
8.0,1.3,0.7,4,-0.4707763319905611
8.0,1.3,0.7,4,-0.5276724232359831
8.0,1.3,0.7,4,-0.7455943705038628
8.0,1.3,0.7,4,-0.36773910825157863
8.0,1.3,0.7,4,-0.6139315615409977
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.02511335995586883
8.0,1.3,0.7,4,-0.07701045528744466
8.0,1.3,0.7,4,0.5931995460267974
8.0,1.3,0.7,4,0.49605248143222713
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.8887454891317734
8.0,1.3,0.7,4,-0.0491664317391578
8.0,1.3,0.7,4,-0.605460657933655
8.0,1.3,0.7,4,0.8647136958352357
8.0,1.3,0.7,4,0.5357837578490292
8.0,1.3,0.7,4,1.0111964297217764
8.0,1.3,0.7,4,0.9181538405382836
8.0,1.3,0.7,4,-0.22768009445066362
8.0,1.3,0.7,4,0.6264480803352219
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.535298915204331
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.505913570476924
8.0,1.3,0.7,4,3.6367840058592202
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.35359125230552113
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.30036613042055293
8.0,1.3,0.7,4,0.5158963837329846
8.0,1.3,0.7,4,0.7692212725272016
8.0,1.3,0.7,4,0.18904213246207302
8.0,1.3,0.7,4,0.8963008363187468
8.0,1.3,0.7,4,-0.3267721156732257
8.0,1.3,0.7,4,-0.750563785499633
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.19913806911617637
8.0,1.3,0.7,4,0.5468719065944398
8.0,1.3,0.7,4,-1.4622608786835425
8.0,1.3,0.7,4,0.490263370871971
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.17765578456163933
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.30047132186146097
8.0,1.3,0.7,4,-0.2299587150922333
8.0,1.3,0.7,4,-1.056662987331669
8.0,1.3,0.7,4,-0.04026280023606432
8.0,1.3,0.7,4,0.11083291677832818
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.5632226912426503
8.0,1.3,0.7,4,-0.4912031837357693
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.0264222556273976
8.0,1.3,0.7,4,0.9904519046285651
8.0,1.3,0.7,4,0.2506473243591598
8.0,1.3,0.7,4,0.5074287417808305
8.0,1.3,0.7,4,0.7373528166583991
8.0,1.3,0.7,4,0.29836970522192363
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.1751726138590648
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.4086344900693222
8.0,1.3,0.7,4,0.2751231522713944
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.4976360370213584
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.27733971945768143
8.0,1.3,0.7,4,1.1391503942591905
8.0,1.3,0.7,4,-0.27515738177253457
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.17592052259027113
8.0,1.3,0.7,4,-0.16420571156248442
8.0,1.3,0.7,4,1.038623526793364
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.4599280935514507
8.0,1.3,0.7,4,0.04294806449548805
8.0,1.3,0.7,4,-0.5731861981654598
8.0,1.3,0.7,4,0.35074669293783334
8.0,1.3,0.7,4,-0.5925503869670363
8.0,1.3,0.7,4,-0.470234743226178
8.0,1.3,0.7,4,0.17843738426729505
8.0,1.3,0.7,4,0.2743992846739518
8.0,1.3,0.7,4,-0.24881876826029004
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.2390441911941572
8.0,1.3,0.7,4,0.4067889412306487
8.0,1.3,0.7,4,0.5121324159669864
8.0,1.3,0.7,4,0.31160338006986876
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.04700586779178462
8.0,1.3,0.7,4,0.41253772921371823
8.0,1.3,0.7,4,-0.7242183981083441
8.0,1.3,0.7,4,0.09905030889082944
8.0,1.3,0.7,4,0.4593691308985681
8.0,1.3,0.7,4,-0.2635973013102211
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-4.89724897420711
8.0,1.3,0.7,4,0.9796872502361325
8.0,1.3,0.7,4,-0.6546535915451042
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,1.4949210452300052
8.0,1.3,0.7,4,4.68669600270523
8.0,1.3,0.7,4,-0.30819467330601924
8.0,1.3,0.7,4,-0.33448896999465116
8.0,1.3,0.7,4,0.8768903089338549
8.0,1.3,0.7,4,0.9787115840347242
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.26370907307158387
8.0,1.3,0.7,4,0.3585730891652741
8.0,1.3,0.7,4,0.9030107332005803
8.0,1.3,0.7,4,-0.15718319364607147
8.0,1.3,0.7,4,0.22956185333433243
8.0,1.3,0.7,4,-0.4201412965319218
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.46543569447253574
8.0,1.3,0.7,4,0.14920961042180458
8.0,1.3,0.7,4,0.9963363025269487
8.0,1.3,0.7,4,-0.31876721765255045
8.0,1.3,0.7,4,-0.48093581846194766
8.0,1.3,0.7,4,0.7869701951499719
8.0,1.3,0.7,4,22.887761802864322
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.3669342175180166
8.0,1.3,0.7,4,0.4909852045485277
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.43948910160129717
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.0059396827036710675
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.8060121149924875
8.0,1.3,0.7,4,0.7748399097876639
8.0,1.3,0.7,4,0.2694449261208822
8.0,1.3,0.7,4,-0.26213367677354515
8.0,1.3,0.7,4,-0.26022508863152716
8.0,1.3,0.7,4,0.535289823625658
8.0,1.3,0.7,4,0.8986627892623531
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.5301074913724761
8.0,1.3,0.7,4,-0.20378855373169014
8.0,1.3,0.7,4,0.3918046399071198
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.23822028732312184
8.0,1.3,0.7,4,-0.4814675612372774
8.0,1.3,0.7,4,0.725930465797683
8.0,1.3,0.7,4,-0.4864596895821318
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.7064983504920859
8.0,1.3,0.7,4,-0.40508384377824846
8.0,1.3,0.7,4,-0.9719940060045262
8.0,1.3,0.7,4,0.7635774996670763
8.0,1.3,0.7,4,0.21059387389616102
8.0,1.3,0.7,4,-0.37928347934038076
8.0,1.3,0.7,4,9.662895828989605
8.0,1.3,0.7,4,-0.5503304614977962
8.0,1.3,0.7,4,-0.5514468568061597
8.0,1.3,0.7,4,-0.32372786489977035
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.48613692177980106
8.0,1.3,0.7,4,0.4228729454083924
8.0,1.3,0.7,4,0.9215930990459809
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-1.6911540027017367
8.0,1.3,0.7,4,0.8687683163871469
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,13.502292360808198
8.0,1.3,0.7,4,0.3198823970461193
8.0,1.3,0.7,4,0.18621115363843632
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.32633242458730116
8.0,1.3,0.7,4,0.14159355043366073
8.0,1.3,0.7,4,0.5440180018294019
8.0,1.3,0.7,4,0.020954183828411743
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.039015846839184576
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.4157673162665514
8.0,1.3,0.7,4,19.01328346397108
8.0,1.3,0.7,4,24.268510160532315
8.0,1.3,0.7,4,0.30238336724856385
8.0,1.3,0.7,4,0.6700003972409903
8.0,1.3,0.7,4,-0.33507815347807757
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,0.0006975151246892963
8.0,1.3,0.7,4,1.8978467507368153
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.9275939352092157
8.0,1.3,0.7,4,0.7469391073364582
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.5308937417741246
8.0,1.3,0.7,4,0.3431303764307172
8.0,1.3,0.7,4,0.2702205245769118
8.0,1.3,0.7,4,0.31471037570577476
8.0,1.3,0.7,4,0.6027740784989151
8.0,1.3,0.7,4,0.4213123808023882
8.0,1.3,0.7,4,-1.1610038149173096
8.0,1.3,0.7,4,0.18157438225436717
8.0,1.3,0.7,4,0.21455298851154847
8.0,1.3,0.7,4,0.4112935552542796
8.0,1.3,0.7,4,-0.4949736845572197
8.0,1.3,0.7,4,0.5739486874321651
8.0,1.3,0.7,4,0.2822577110583788
8.0,1.3,0.7,4,0.6964810647911621
8.0,1.3,0.7,4,15.296738340711752
8.0,1.3,0.7,4,-0.07489681921666147
8.0,1.3,0.7,4,0.9160661587103345
8.0,1.3,0.7,4,-0.14604199695358222
8.0,1.3,0.7,4,0.4360787798813197
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.2263667876713118
8.0,1.3,0.7,4,0.595964820492922
8.0,1.3,0.7,4,1.0926526345735743
8.0,1.3,0.7,4,-0.6933110571463876
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.5112219088974737
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-0.48899581996301844
8.0,1.3,0.7,4,-4.470049182558638
8.0,1.3,0.7,4,0.5230007038910989
8.0,1.3,0.7,4,-0.29778761976228996
8.0,1.3,0.7,4,-0.7449284710124573
8.0,1.3,0.7,4,9.340298061029358
8.0,1.3,0.7,4,-0.28965482221173655
8.0,1.3,0.7,4,inf
8.0,1.3,0.7,4,-4.370402330173544
8.0,1.3,0.7,4,0.06637667389025559
8.0,1.3,0.7,4,0.5199120575264091
8.0,1.3,0.7,4,-0.7993647575850602
8.0,1.3,0.7,4,0.8322821227804376
8.0,1.3,0.7,4,0.8629652957184932
8.0,1.3,0.7,4,0.29072475592044
8.0,1.3,0.7,4,0.28222630257285974
8.0,1.3,0.7,4,0.18875977431688895
8.0,1.3,0.7,4,0.9140327220796509
8.0,1.3,0.7,4,-0.8960546630031372
8.0,1.3,0.7,4,-0.14442945981026778
8.0,1.3,0.7,4,-0.16326409847016077
8.0,1.3,0.7,4,13.516087391862818
8.0,1.3,0.7,4,0.6704303936068108
